"Date","Source","Site ID","POC","Daily Max 8-hour CO Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"01/18/2016","AQS","110010051","1","0.3","ppm","3","Near Road","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.8947700009222","-76.953426"
"01/19/2016","AQS","110010051","1","0.3","ppm","3","Near Road","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.8947700009222","-76.953426"
"01/20/2016","AQS","110010051","1","0.4","ppm","5","Near Road","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.8947700009222","-76.953426"
"01/21/2016","AQS","110010051","1","0.4","ppm","5","Near Road","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.8947700009222","-76.953426"
"01/22/2016","AQS","110010051","1","0.5","ppm","6","Near Road","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.8947700009222","-76.953426"
"01/23/2016","AQS","110010051","1","0.3","ppm","3","Near Road","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.8947700009222","-76.953426"
"01/24/2016","AQS","110010051","1","1.2","ppm","14","Near Road","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.8947700009222","-76.953426"
"01/25/2016","AQS","110010051","1","1.7","ppm","19","Near Road","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.8947700009222","-76.953426"
"01/26/2016","AQS","110010051","1","1.5","ppm","17","Near Road","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.8947700009222","-76.953426"
"01/27/2016","AQS","110010051","1","0.7","ppm","8","Near Road","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.8947700009222","-76.953426"
"01/28/2016","AQS","110010051","1","1.8","ppm","20","Near Road","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.8947700009222","-76.953426"
"01/29/2016","AQS","110010051","1","0.9","ppm","10","Near Road","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.8947700009222","-76.953426"
"01/30/2016","AQS","110010051","1","0.8","ppm","9","Near Road","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.8947700009222","-76.953426"
"01/31/2016","AQS","110010051","1","0.5","ppm","6","Near Road","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.8947700009222","-76.953426"
"02/01/2016","AQS","110010051","1","0.5","ppm","6","Near Road","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.8947700009222","-76.953426"
"02/02/2016","AQS","110010051","1","0.7","ppm","8","Near Road","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.8947700009222","-76.953426"
"02/03/2016","AQS","110010051","1","0.6","ppm","7","Near Road","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.8947700009222","-76.953426"
"02/04/2016","AQS","110010051","1","0.5","ppm","6","Near Road","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.8947700009222","-76.953426"
"02/05/2016","AQS","110010051","1","0.4","ppm","5","Near Road","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.8947700009222","-76.953426"
"02/06/2016","AQS","110010051","1","1.1","ppm","13","Near Road","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.8947700009222","-76.953426"
"02/07/2016","AQS","110010051","1","0.9","ppm","10","Near Road","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.8947700009222","-76.953426"
"02/08/2016","AQS","110010051","1","0.5","ppm","6","Near Road","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.8947700009222","-76.953426"
"02/09/2016","AQS","110010051","1","0.4","ppm","5","Near Road","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.8947700009222","-76.953426"
"02/10/2016","AQS","110010051","1","0.3","ppm","3","Near Road","19","79.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.8947700009222","-76.953426"
"02/11/2016","AQS","110010051","1","0.2","ppm","2","Near Road","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.8947700009222","-76.953426"
"02/12/2016","AQS","110010051","1","0.4","ppm","5","Near Road","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.8947700009222","-76.953426"
"02/13/2016","AQS","110010051","1","0.4","ppm","5","Near Road","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.8947700009222","-76.953426"
"02/14/2016","AQS","110010051","1","0.4","ppm","5","Near Road","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.8947700009222","-76.953426"
"02/15/2016","AQS","110010051","1","0.4","ppm","5","Near Road","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.8947700009222","-76.953426"
"02/16/2016","AQS","110010051","1","0.4","ppm","5","Near Road","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.8947700009222","-76.953426"
"02/17/2016","AQS","110010051","1","1","ppm","11","Near Road","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.8947700009222","-76.953426"
"02/18/2016","AQS","110010051","1","0.4","ppm","5","Near Road","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.8947700009222","-76.953426"
"02/19/2016","AQS","110010051","1","1.2","ppm","14","Near Road","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.8947700009222","-76.953426"
"02/20/2016","AQS","110010051","1","0.5","ppm","6","Near Road","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.8947700009222","-76.953426"
"02/21/2016","AQS","110010051","1","0.6","ppm","7","Near Road","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.8947700009222","-76.953426"
"02/22/2016","AQS","110010051","1","0.6","ppm","7","Near Road","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.8947700009222","-76.953426"
"02/23/2016","AQS","110010051","1","0.6","ppm","7","Near Road","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.8947700009222","-76.953426"
"02/24/2016","AQS","110010051","1","0.5","ppm","6","Near Road","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.8947700009222","-76.953426"
"02/25/2016","AQS","110010051","1","0.3","ppm","3","Near Road","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.8947700009222","-76.953426"
"02/26/2016","AQS","110010051","1","0.2","ppm","2","Near Road","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.8947700009222","-76.953426"
"02/27/2016","AQS","110010051","1","0.7","ppm","8","Near Road","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.8947700009222","-76.953426"
"02/28/2016","AQS","110010051","1","0.8","ppm","9","Near Road","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.8947700009222","-76.953426"
"02/29/2016","AQS","110010051","1","0.6","ppm","7","Near Road","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.8947700009222","-76.953426"
"03/01/2016","AQS","110010051","1","1.4","ppm","16","Near Road","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.8947700009222","-76.953426"
"03/02/2016","AQS","110010051","1","0.3","ppm","3","Near Road","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.8947700009222","-76.953426"
"03/03/2016","AQS","110010051","1","0.5","ppm","6","Near Road","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.8947700009222","-76.953426"
"03/04/2016","AQS","110010051","1","0.5","ppm","6","Near Road","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.8947700009222","-76.953426"
"03/05/2016","AQS","110010051","1","0.6","ppm","7","Near Road","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.8947700009222","-76.953426"
"03/06/2016","AQS","110010051","1","0.6","ppm","7","Near Road","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.8947700009222","-76.953426"
"03/07/2016","AQS","110010051","1","0.5","ppm","6","Near Road","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.8947700009222","-76.953426"
"03/08/2016","AQS","110010051","1","1","ppm","11","Near Road","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.8947700009222","-76.953426"
"03/09/2016","AQS","110010051","1","1","ppm","11","Near Road","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.8947700009222","-76.953426"
"03/10/2016","AQS","110010051","1","0.4","ppm","5","Near Road","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.8947700009222","-76.953426"
"03/11/2016","AQS","110010051","1","0.5","ppm","6","Near Road","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.8947700009222","-76.953426"
"03/12/2016","AQS","110010051","1","0.7","ppm","8","Near Road","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.8947700009222","-76.953426"
"03/13/2016","AQS","110010051","1","0.6","ppm","7","Near Road","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.8947700009222","-76.953426"
"03/14/2016","AQS","110010051","1","0.4","ppm","5","Near Road","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.8947700009222","-76.953426"
"03/15/2016","AQS","110010051","1","0.8","ppm","9","Near Road","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.8947700009222","-76.953426"
"03/16/2016","AQS","110010051","1","1.2","ppm","14","Near Road","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.8947700009222","-76.953426"
"03/17/2016","AQS","110010051","1","1.1","ppm","13","Near Road","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.8947700009222","-76.953426"
"03/18/2016","AQS","110010051","1","0.5","ppm","6","Near Road","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.8947700009222","-76.953426"
"03/19/2016","AQS","110010051","1","0.4","ppm","5","Near Road","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.8947700009222","-76.953426"
"03/20/2016","AQS","110010051","1","0.4","ppm","5","Near Road","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.8947700009222","-76.953426"
"03/21/2016","AQS","110010051","1","0.4","ppm","5","Near Road","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.8947700009222","-76.953426"
"03/22/2016","AQS","110010051","1","1.1","ppm","13","Near Road","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.8947700009222","-76.953426"
"03/23/2016","AQS","110010051","1","0.6","ppm","7","Near Road","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.8947700009222","-76.953426"
"03/24/2016","AQS","110010051","1","0.7","ppm","8","Near Road","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.8947700009222","-76.953426"
"03/25/2016","AQS","110010051","1","0.3","ppm","3","Near Road","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.8947700009222","-76.953426"
"03/26/2016","AQS","110010051","1","0.5","ppm","6","Near Road","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.8947700009222","-76.953426"
"03/27/2016","AQS","110010051","1","0.5","ppm","6","Near Road","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.8947700009222","-76.953426"
"03/28/2016","AQS","110010051","1","0.5","ppm","6","Near Road","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.8947700009222","-76.953426"
"03/29/2016","AQS","110010051","1","0.3","ppm","3","Near Road","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.8947700009222","-76.953426"
"03/30/2016","AQS","110010051","1","0.9","ppm","10","Near Road","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.8947700009222","-76.953426"
"03/31/2016","AQS","110010051","1","0.4","ppm","5","Near Road","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.8947700009222","-76.953426"
"04/01/2016","AQS","110010051","1","0.4","ppm","5","Near Road","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.8947700009222","-76.953426"
"04/02/2016","AQS","110010051","1","0.4","ppm","5","Near Road","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.8947700009222","-76.953426"
"04/03/2016","AQS","110010051","1","0.5","ppm","6","Near Road","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.8947700009222","-76.953426"
"04/04/2016","AQS","110010051","1","0.5","ppm","6","Near Road","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.8947700009222","-76.953426"
"04/05/2016","AQS","110010051","1","0.5","ppm","6","Near Road","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.8947700009222","-76.953426"
"04/06/2016","AQS","110010051","1","0.9","ppm","10","Near Road","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.8947700009222","-76.953426"
"04/07/2016","AQS","110010051","1","0.4","ppm","5","Near Road","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.8947700009222","-76.953426"
"04/08/2016","AQS","110010051","1","0.5","ppm","6","Near Road","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.8947700009222","-76.953426"
"04/09/2016","AQS","110010051","1","0.7","ppm","8","Near Road","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.8947700009222","-76.953426"
"04/10/2016","AQS","110010051","1","0.4","ppm","5","Near Road","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.8947700009222","-76.953426"
"04/11/2016","AQS","110010051","1","0.4","ppm","5","Near Road","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.8947700009222","-76.953426"
"04/12/2016","AQS","110010051","1","0.3","ppm","3","Near Road","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.8947700009222","-76.953426"
"04/13/2016","AQS","110010051","1","0.6","ppm","7","Near Road","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.8947700009222","-76.953426"
"04/14/2016","AQS","110010051","1","0.8","ppm","9","Near Road","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.8947700009222","-76.953426"
"04/15/2016","AQS","110010051","1","0.6","ppm","7","Near Road","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.8947700009222","-76.953426"
"04/16/2016","AQS","110010051","1","0.7","ppm","8","Near Road","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.8947700009222","-76.953426"
"04/17/2016","AQS","110010051","1","0.6","ppm","7","Near Road","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.8947700009222","-76.953426"
"04/18/2016","AQS","110010051","1","0.8","ppm","9","Near Road","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.8947700009222","-76.953426"
"04/19/2016","AQS","110010051","1","0.8","ppm","9","Near Road","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.8947700009222","-76.953426"
"04/20/2016","AQS","110010051","1","0.6","ppm","7","Near Road","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.8947700009222","-76.953426"
"04/21/2016","AQS","110010051","1","0.6","ppm","7","Near Road","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.8947700009222","-76.953426"
"04/22/2016","AQS","110010051","1","0.6","ppm","7","Near Road","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.8947700009222","-76.953426"
"04/23/2016","AQS","110010051","1","0.4","ppm","5","Near Road","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.8947700009222","-76.953426"
"04/24/2016","AQS","110010051","1","0.5","ppm","6","Near Road","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.8947700009222","-76.953426"
"04/25/2016","AQS","110010051","1","0.5","ppm","6","Near Road","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.8947700009222","-76.953426"
"04/26/2016","AQS","110010051","1","0.5","ppm","6","Near Road","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.8947700009222","-76.953426"
"04/27/2016","AQS","110010051","1","0.5","ppm","6","Near Road","23","96.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.8947700009222","-76.953426"
"04/28/2016","AQS","110010051","1","0.5","ppm","6","Near Road","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.8947700009222","-76.953426"
"04/29/2016","AQS","110010051","1","0.5","ppm","6","Near Road","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.8947700009222","-76.953426"
"04/30/2016","AQS","110010051","1","0.7","ppm","8","Near Road","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.8947700009222","-76.953426"
"05/01/2016","AQS","110010051","1","0.6","ppm","7","Near Road","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.8947700009222","-76.953426"
"05/02/2016","AQS","110010051","1","0.5","ppm","6","Near Road","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.8947700009222","-76.953426"
"05/03/2016","AQS","110010051","1","0.5","ppm","6","Near Road","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.8947700009222","-76.953426"
"05/04/2016","AQS","110010051","1","0.4","ppm","5","Near Road","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.8947700009222","-76.953426"
"05/05/2016","AQS","110010051","1","0.4","ppm","5","Near Road","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.8947700009222","-76.953426"
"05/06/2016","AQS","110010051","1","0.4","ppm","5","Near Road","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.8947700009222","-76.953426"
"05/07/2016","AQS","110010051","1","0.6","ppm","7","Near Road","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.8947700009222","-76.953426"
"05/08/2016","AQS","110010051","1","0.6","ppm","7","Near Road","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.8947700009222","-76.953426"
"05/09/2016","AQS","110010051","1","0.6","ppm","7","Near Road","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.8947700009222","-76.953426"
"05/10/2016","AQS","110010051","1","0.8","ppm","9","Near Road","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.8947700009222","-76.953426"
"05/11/2016","AQS","110010051","1","0.4","ppm","5","Near Road","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.8947700009222","-76.953426"
"05/12/2016","AQS","110010051","1","0.6","ppm","7","Near Road","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.8947700009222","-76.953426"
"05/13/2016","AQS","110010051","1","0.5","ppm","6","Near Road","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.8947700009222","-76.953426"
"05/14/2016","AQS","110010051","1","0.9","ppm","10","Near Road","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.8947700009222","-76.953426"
"05/15/2016","AQS","110010051","1","0.2","ppm","2","Near Road","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.8947700009222","-76.953426"
